age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,native_country
22,3,12,4,1,3,4,0,0,0,20,0,39
56,6,13,6,10,1,4,0,0,0,40,0,39
42,3,10,2,1,0,4,1,0,0,40,0,11
45,3,10,2,12,0,4,1,0,0,65,1,39
28,3,10,2,3,0,4,1,0,0,40,1,39
29,3,9,4,6,3,4,1,0,0,40,0,39
54,3,7,0,9,4,2,0,0,0,10,0,39
23,3,13,4,4,1,4,1,0,0,40,0,39
33,5,13,2,3,0,4,1,0,0,35,0,39
50,5,9,2,12,0,2,1,0,0,40,0,39
46,3,10,2,7,0,4,1,0,0,40,0,39
28,5,7,4,12,3,4,1,0,0,40,0,39
25,3,9,4,6,1,4,1,0,0,45,0,39
26,3,9,2,13,0,4,1,0,0,40,0,39
45,4,9,2,12,5,4,0,0,0,50,0,39
44,0,13,2,4,0,1,1,0,0,40,1,39
51,3,7,0,14,3,4,1,0,0,40,0,39
26,3,10,2,7,0,4,1,0,0,40,0,39
22,3,10,3,0,4,2,0,0,0,40,0,39
50,3,9,2,6,0,2,1,0,0,40,0,39
43,1,13,0,10,4,4,0,0,0,48,0,39
36,3,9,2,3,0,4,1,0,0,44,0,39
29,3,9,4,0,1,4,1,0,0,35,0,39
56,3,9,0,3,4,4,1,0,0,35,0,39
76,5,10,6,14,1,4,1,0,0,40,0,39
20,3,10,4,8,1,4,0,0,0,20,0,39
23,3,7,4,1,4,2,1,0,0,35,0,39
43,5,13,2,7,5,1,0,0,0,80,0,37
18,3,8,4,12,3,4,0,0,0,35,0,39
37,3,10,0,7,1,4,1,0,0,40,0,39
22,3,9,4,14,3,4,1,0,0,40,0,39
38,3,9,2,4,0,4,1,0,0,40,0,39
54,5,9,2,4,0,1,1,0,0,50,0,0
20,3,10,4,6,1,4,1,0,0,24,0,39
24,3,9,4,12,4,2,1,0,0,25,0,39
30,3,11,0,1,1,4,0,0,0,38,0,39
44,5,10,4,3,3,4,1,0,0,12,0,39
20,3,10,4,12,3,4,1,0,1602,15,0,39
33,6,13,2,1,0,2,1,0,0,40,0,39
22,3,9,2,7,0,4,1,0,0,40,0,39
27,3,12,4,4,1,4,0,0,0,40,1,39
50,5,13,2,4,0,4,1,0,0,35,0,39
61,3,9,2,3,0,4,1,0,2051,20,0,39
37,1,13,2,1,0,4,1,7298,0,40,1,39
43,6,13,2,10,0,1,1,15024,0,40,1,0
32,3,9,2,14,3,4,1,0,0,40,0,39
40,3,10,2,1,5,4,0,0,0,35,1,39
25,3,10,0,1,4,4,0,0,0,40,0,39
47,3,10,2,7,0,4,1,0,0,46,0,39
21,3,10,4,0,3,4,1,0,0,40,0,39
48,3,9,6,6,2,4,0,0,0,48,0,39
42,3,9,2,7,5,4,0,7298,0,40,1,39
53,3,6,0,1,4,4,0,0,0,48,0,39
62,3,10,4,3,1,4,0,8614,0,39,1,39
43,3,9,2,3,0,4,1,0,0,40,0,39
39,1,6,0,6,3,2,1,0,0,40,0,39
61,4,13,5,12,1,4,0,0,0,30,0,39
54,4,9,2,4,0,4,1,0,0,36,1,39
46,0,13,2,10,0,4,1,0,0,40,1,39
51,4,13,2,4,0,4,1,15024,0,40,1,39
54,3,13,4,8,3,2,0,0,0,36,0,39
43,0,10,0,6,1,1,1,0,0,40,0,39
23,3,9,4,14,1,4,1,0,0,38,0,39
26,5,10,2,12,0,4,1,0,0,55,0,39
30,3,9,4,6,1,4,1,0,0,50,0,39
54,3,9,2,0,0,4,1,0,0,40,0,39
33,3,10,2,8,0,4,1,0,0,50,0,39
36,3,10,0,1,4,4,0,0,0,40,0,39
41,5,9,0,3,4,4,1,0,0,27,0,39
26,3,10,2,4,0,4,1,0,0,60,0,39
29,1,13,4,10,3,2,0,0,0,42,0,39
50,3,9,2,3,0,4,1,0,0,40,0,39
30,3,9,0,3,4,4,0,0,0,40,0,39
35,3,9,2,3,0,4,1,0,0,40,0,39
65,3,9,0,8,2,4,0,0,0,14,0,39
26,6,9,2,11,0,4,1,0,0,38,0,39
40,3,14,4,10,1,4,1,0,0,40,1,39
67,3,10,6,10,1,4,0,0,0,16,0,39
49,3,9,3,0,1,4,1,0,0,70,0,39
40,3,9,2,4,0,4,1,0,0,40,1,39
43,3,12,0,0,1,4,0,0,0,35,0,39
28,3,10,2,7,0,4,1,0,0,40,1,39
42,3,11,4,3,1,4,1,0,0,44,0,39
22,3,2,4,7,1,4,1,0,0,24,0,26
17,3,6,4,12,3,4,0,0,0,5,0,39
52,3,9,4,8,4,4,1,0,0,40,0,39
30,1,14,2,10,0,4,1,0,0,40,1,39
32,5,10,2,5,0,4,1,0,0,50,1,39
33,3,9,2,1,5,4,0,0,0,52,0,39
67,5,13,2,4,0,4,1,0,0,8,1,39
34,3,9,5,14,1,1,1,0,0,40,0,39
56,3,11,2,13,0,4,1,0,0,40,1,39
26,3,10,2,1,5,4,0,0,0,42,0,39
82,4,4,2,5,0,4,1,0,0,50,0,39
44,3,13,4,10,1,4,0,0,0,45,0,39
70,5,10,2,3,0,4,1,0,0,25,0,39
42,3,15,2,10,0,4,1,0,1902,60,1,39
26,3,9,4,7,4,3,0,0,0,40,0,4
52,3,9,0,1,4,4,0,0,1741,38,0,39
32,3,11,0,8,4,4,0,0,0,40,0,0
55,3,12,3,0,1,4,0,0,0,5,0,39
34,3,13,4,12,1,4,0,0,0,40,0,39
34,1,14,4,10,1,4,0,0,0,50,0,39
26,3,13,4,10,1,4,1,0,0,48,0,39
18,3,7,4,6,3,4,1,0,0,16,0,39
80,3,9,2,0,0,4,1,0,0,8,0,39
46,1,13,2,14,0,2,1,0,0,40,0,39
48,3,9,0,6,1,4,1,0,0,40,0,39
30,1,9,2,11,0,4,1,0,0,40,1,39
38,3,13,4,13,1,4,0,0,0,45,0,39
36,3,13,0,10,1,4,1,0,0,40,0,39
29,1,14,2,10,0,4,1,0,0,40,0,39
18,3,7,4,8,3,4,1,0,0,40,0,39
37,3,9,5,13,4,4,0,0,0,40,0,39
22,3,9,4,1,1,4,0,0,0,55,0,39
19,3,8,4,8,3,4,1,0,1602,20,0,39
30,4,10,2,3,0,2,1,0,0,70,0,39
59,5,9,2,5,0,4,1,0,0,65,1,39
45,3,9,2,4,0,4,1,0,0,60,1,39
27,3,10,2,3,0,4,1,0,0,60,0,39
36,3,9,2,14,0,4,1,0,0,60,1,39
44,3,9,2,7,0,4,1,0,0,40,0,39
21,3,11,4,3,3,4,1,0,0,40,0,39
25,3,9,4,7,1,2,0,0,0,40,0,39
46,4,16,2,10,0,4,1,0,0,60,1,39
43,3,9,4,0,2,4,0,0,0,40,0,39
52,0,11,0,5,1,4,0,0,0,40,0,39
35,3,13,4,12,1,4,0,0,0,40,0,39
57,3,2,3,8,1,4,1,0,0,35,0,0
28,3,9,2,3,0,4,1,0,0,40,1,39
30,3,13,2,4,0,4,1,0,0,50,1,39
42,3,11,2,14,0,4,1,0,0,48,0,39
37,3,9,5,3,3,4,1,0,0,40,0,39
26,3,9,4,3,1,4,1,0,0,40,0,39
58,0,13,2,4,0,2,1,0,0,40,1,39
27,1,10,4,14,3,4,1,0,0,40,0,39
24,3,9,4,8,1,4,0,0,0,35,0,39
29,3,9,2,7,0,4,1,0,0,40,0,39
38,5,6,5,7,1,4,1,0,0,40,0,39
38,3,9,0,3,3,4,1,0,0,40,0,39
34,3,11,2,3,0,4,1,0,0,40,0,9
44,3,10,0,3,1,4,1,0,0,42,0,39
48,3,10,0,4,1,4,1,0,0,50,1,39
51,3,10,0,3,1,4,1,0,0,48,1,39
46,3,9,0,4,1,4,0,0,0,40,0,39
62,3,14,2,10,0,4,1,0,0,40,1,39
29,3,9,4,3,1,4,1,0,0,50,0,39
33,3,10,4,8,1,2,0,0,0,35,0,39
27,3,3,4,8,1,4,1,0,0,60,0,8
63,3,9,2,12,0,4,1,0,0,48,0,0
30,3,9,2,13,0,4,1,0,0,40,1,39
45,3,9,4,3,3,4,1,0,0,40,0,39
39,3,9,2,3,0,4,1,0,0,35,0,39
69,4,13,5,4,1,4,1,0,0,40,0,39
19,5,10,4,8,3,4,0,0,0,22,0,39
23,3,9,4,13,3,4,0,0,0,40,0,39
61,3,10,2,4,0,4,1,0,0,45,1,39
37,3,9,4,7,4,2,0,0,0,40,0,39
26,3,10,4,14,1,4,1,0,0,40,0,39
51,3,13,0,1,1,4,0,0,0,40,0,39
33,3,10,2,7,0,4,1,0,0,55,0,39
61,3,9,2,8,0,4,1,0,0,40,0,39
60,4,11,2,7,0,4,1,0,2415,70,1,0
36,4,13,0,12,1,4,1,0,0,60,0,39
35,3,12,2,4,0,4,1,0,0,40,0,33
50,5,3,4,13,1,1,0,0,0,15,0,39
42,5,13,2,5,0,4,1,0,0,45,0,39
29,1,12,0,8,4,4,0,0,0,13,0,39
45,3,9,0,1,4,4,0,0,0,40,0,39
26,3,9,4,12,1,4,0,0,0,50,0,39
25,3,6,2,8,3,4,0,0,0,35,0,39
45,3,11,4,12,1,4,0,0,0,38,0,39
29,3,11,1,5,0,4,1,0,0,44,1,39
20,3,10,4,12,3,4,0,0,0,30,0,39
33,3,11,2,13,5,4,0,0,0,40,1,39
28,3,2,4,5,4,4,1,0,0,77,0,26
26,3,9,4,8,2,2,0,0,0,40,0,39
80,5,9,4,4,1,4,1,0,0,20,0,39
28,3,7,2,3,0,4,1,0,0,45,0,39
32,3,13,2,4,0,4,1,0,0,50,1,39
53,3,8,0,5,3,4,1,0,0,40,0,39
41,3,10,0,13,4,2,0,0,0,36,0,39
22,3,10,4,12,3,4,0,0,0,20,0,39
33,3,9,2,7,0,4,1,0,0,40,1,39
54,3,6,2,14,0,4,1,0,0,40,0,39
58,3,9,2,3,0,4,1,0,0,40,1,39
55,4,13,2,4,0,4,1,0,2415,50,1,39
49,3,14,2,4,0,4,1,15024,0,50,1,39
34,3,13,2,10,5,4,0,0,1887,40,1,39
47,5,9,1,3,0,4,1,0,0,90,0,39
28,3,9,3,13,1,4,0,0,0,37,0,39
22,3,12,4,6,3,2,1,0,0,20,0,23
34,3,9,2,5,0,4,1,0,0,50,0,39
38,3,9,2,7,0,4,1,0,0,40,0,39
23,3,13,4,4,3,4,0,0,0,45,0,39
28,3,9,2,4,0,4,1,0,0,50,0,39
31,3,10,4,11,2,2,1,0,0,40,0,0
19,6,10,4,1,2,4,0,0,0,15,0,24
34,3,11,2,13,0,4,1,0,0,40,0,39
54,5,13,2,12,0,4,1,0,0,40,0,39
36,1,9,2,4,0,4,1,0,0,45,1,39
20,3,10,4,3,4,4,1,0,0,40,0,39
20,3,10,4,0,3,4,1,0,0,20,0,39
31,3,13,4,4,1,2,0,0,0,40,0,39
21,3,10,4,8,3,4,1,0,0,30,0,39
62,3,9,4,0,1,4,1,0,0,40,0,39
23,3,10,4,4,3,3,0,0,0,40,0,39
29,3,15,0,10,3,4,0,2174,0,72,0,39
32,3,9,4,3,2,4,1,0,0,50,0,39
18,3,7,4,8,3,4,0,0,0,12,0,39
39,3,9,0,7,3,4,1,0,0,50,0,39
38,3,11,4,3,1,4,0,0,0,40,0,32
51,3,13,2,3,0,4,1,0,0,20,1,39
38,1,13,5,10,4,2,1,0,0,40,0,39
66,5,12,2,3,0,4,1,2290,0,30,0,18
69,3,9,5,14,4,2,0,2387,0,40,0,39
20,3,9,4,6,3,4,1,0,0,40,0,39
60,3,9,2,3,0,1,1,0,0,40,0,39
46,6,10,4,8,3,2,0,0,0,40,0,39
48,3,13,0,1,3,4,1,0,0,38,1,39
49,3,11,2,3,0,4,1,5013,0,40,0,39
55,3,15,2,4,0,4,1,0,0,60,1,39
53,3,9,2,12,5,4,0,0,0,26,0,39
53,4,13,2,12,0,4,1,0,0,45,1,39
19,3,10,4,8,3,4,1,0,0,20,0,39
43,3,9,1,3,5,2,0,0,0,42,1,39
29,3,9,2,3,0,4,1,0,0,40,0,39
43,3,10,2,12,0,4,1,0,0,50,1,39
33,3,13,2,10,0,4,1,0,0,40,1,39
36,3,9,2,0,0,4,1,3464,0,30,0,39
47,3,9,2,3,0,4,1,0,0,45,1,39
19,3,9,4,5,2,4,1,0,0,35,0,39
41,3,10,4,8,1,2,1,0,0,20,0,39
58,3,13,2,10,0,4,1,0,0,40,1,39
37,3,9,2,3,0,4,1,0,1628,40,0,39
35,3,9,2,3,0,2,1,0,0,60,1,39
57,6,9,2,3,0,4,1,0,0,40,0,39
39,3,10,2,14,0,4,1,0,0,43,0,39
44,0,10,2,4,0,4,1,0,0,55,1,39
21,3,11,4,14,3,4,1,0,0,40,0,39
40,3,13,0,4,1,4,0,0,0,45,1,39
39,3,13,5,12,1,4,1,0,0,50,0,39
37,1,11,4,11,1,4,0,0,0,40,0,39
32,3,15,4,10,1,4,1,0,0,60,0,39
29,3,9,0,10,1,4,0,0,0,40,0,39
28,5,9,4,3,1,4,1,0,0,55,0,39
70,3,10,2,0,0,4,1,0,0,4,1,39
37,3,12,2,10,0,4,1,0,1740,45,0,39
47,3,10,0,4,1,4,1,0,0,60,0,39
37,5,14,2,4,0,4,1,0,0,50,1,39
25,3,9,2,6,0,4,1,0,0,40,0,39
49,3,13,2,10,5,4,0,99999,0,20,1,39
27,3,9,2,3,0,4,1,0,0,45,1,39
53,3,9,2,7,0,4,1,0,0,48,0,39
38,3,10,4,8,3,4,1,0,0,40,0,39
28,3,9,0,6,4,4,0,0,0,36,0,39
23,3,5,4,8,3,1,1,0,0,20,0,30
44,3,9,2,6,0,2,1,0,0,40,0,39
29,3,9,4,6,1,2,0,0,0,40,0,39
29,3,10,4,5,3,4,1,0,0,40,0,39
22,3,9,4,8,1,4,0,0,0,40,0,39
51,3,14,4,10,1,4,1,0,0,55,1,39
32,3,10,4,1,3,2,0,0,0,40,0,39
43,3,13,0,8,1,4,0,0,0,35,0,39
62,3,4,2,0,0,4,1,6418,0,40,1,39
51,4,9,4,12,2,4,1,0,0,40,0,0
50,4,13,6,12,4,4,1,0,0,65,1,39
20,3,9,4,0,3,4,0,0,0,40,0,39
59,3,13,2,4,0,4,1,0,1977,50,1,39
47,3,10,2,13,0,4,1,0,0,60,0,39
22,3,10,4,12,3,2,0,0,0,40,0,39
20,6,10,2,8,0,4,1,0,0,40,0,39
34,3,10,2,3,0,4,1,0,0,40,0,39
27,3,10,2,10,0,4,1,0,0,40,1,39
27,5,10,2,5,0,4,1,0,0,50,0,39
42,3,9,0,7,1,4,1,0,0,45,0,39
18,3,7,4,12,3,4,1,0,0,35,0,39
53,0,10,0,6,1,4,1,0,0,40,0,39
28,3,6,4,14,4,4,1,0,0,30,0,39
23,6,13,4,10,1,4,0,0,0,40,0,39
43,3,11,2,12,0,4,1,0,0,45,0,39
41,3,7,4,6,2,2,0,0,0,40,0,39
51,3,10,0,0,4,4,0,0,0,40,0,39
39,3,15,2,3,0,4,1,7688,0,40,1,39
50,3,13,2,12,0,4,1,0,0,40,0,39
33,1,9,0,3,4,4,1,0,0,40,0,39
36,1,13,2,1,5,4,0,0,0,35,1,11
53,3,4,5,0,1,4,1,0,0,40,0,39
36,3,11,4,13,1,4,0,0,0,3,0,39
32,3,16,4,10,1,4,1,0,0,40,1,39
34,3,10,0,1,1,4,0,0,0,50,0,39
26,3,6,2,3,0,4,1,0,0,55,0,39
38,3,10,4,10,1,4,1,0,0,45,0,39
28,3,7,4,3,1,4,1,0,0,40,0,0
39,3,10,0,1,4,2,0,0,0,40,0,39
30,5,9,2,4,0,4,1,0,1887,50,1,39
54,5,9,2,5,0,4,1,0,0,60,1,39
28,3,13,2,8,0,2,1,0,0,40,0,39
41,3,9,4,7,3,4,0,1831,0,40,0,29
40,5,13,2,3,0,4,1,0,0,50,0,39
19,3,10,4,0,3,4,0,0,0,20,0,39
59,3,9,6,1,4,4,0,0,0,40,0,39
21,1,10,4,1,1,4,0,0,0,40,0,39
28,3,15,4,10,1,4,0,0,0,50,0,39
57,5,9,2,5,0,4,1,0,0,60,1,39
40,3,9,2,3,0,4,1,0,0,40,0,39
41,3,9,2,6,0,4,1,0,0,40,0,39
41,3,13,2,3,0,4,1,0,0,40,0,39
54,3,10,0,1,4,4,0,0,0,40,0,39
25,3,9,4,14,2,4,1,0,0,40,0,0
52,3,11,2,3,0,4,1,0,1902,40,1,39
24,6,14,4,10,1,1,1,0,0,20,0,19
27,3,5,2,7,5,4,0,0,0,37,0,32
33,3,11,0,1,1,4,1,0,0,40,0,39
31,3,9,2,12,0,4,1,0,0,40,0,39
42,1,10,0,14,1,4,1,0,0,65,1,39
33,3,11,0,0,1,4,0,0,0,40,0,10
23,3,9,2,6,0,2,1,0,0,40,0,39
36,1,13,4,10,3,2,1,0,0,35,0,39
44,3,11,5,10,1,4,0,0,0,40,0,6
53,3,7,2,7,0,4,1,0,0,40,0,39
21,3,7,2,7,0,4,1,0,0,40,0,39
39,3,12,0,10,4,4,0,0,1380,40,0,39
53,6,16,2,10,0,4,1,7688,0,50,1,39
36,3,9,2,14,0,4,1,0,2002,40,0,39
74,3,5,6,3,1,4,1,0,0,10,0,0
47,3,14,0,10,4,4,0,0,0,40,0,39
49,3,7,2,8,5,4,0,0,0,6,0,39
62,1,9,4,3,1,4,1,0,0,40,0,39
32,3,9,4,1,2,2,0,0,0,40,0,23
29,3,9,4,14,3,2,1,0,0,40,0,39
81,3,10,6,0,4,4,0,0,0,4,0,39
52,3,9,2,3,0,4,1,0,0,40,0,0
23,3,3,4,3,1,4,1,0,0,40,0,26
49,3,10,0,7,1,4,0,0,0,35,0,39
45,3,11,2,10,0,4,1,0,0,24,1,39
17,3,6,4,12,3,4,0,0,0,16,0,39
27,3,7,4,3,1,4,1,0,0,40,0,39
20,6,9,4,8,2,3,1,0,0,40,0,39
17,3,6,4,8,3,4,1,0,0,18,0,39
48,5,11,0,4,1,4,0,0,0,50,0,39
50,1,10,0,1,1,2,0,0,0,40,0,39
36,3,14,2,10,0,3,1,0,0,40,1,20
24,3,13,2,12,0,4,1,0,0,40,0,39
31,3,13,2,12,0,4,1,0,0,40,0,39
61,3,13,0,0,4,4,0,0,0,40,0,39
30,3,10,5,14,1,4,1,0,0,20,0,39
25,3,10,4,8,1,4,0,0,0,40,0,39
46,4,13,2,12,0,4,1,0,0,50,1,39
21,3,10,4,1,1,4,1,0,0,35,0,39
17,4,6,4,3,3,4,1,0,0,40,0,39
37,3,10,2,6,0,2,1,0,0,50,0,39
39,3,9,4,7,1,2,0,0,0,52,0,39
52,3,8,4,0,2,2,1,594,0,40,0,39
25,3,9,2,3,3,4,1,0,0,40,0,39
20,3,10,4,12,3,4,1,0,0,20,0,39
18,3,8,4,1,3,4,1,0,0,12,0,39
24,3,14,2,10,5,4,0,0,0,35,1,39
32,1,9,2,3,0,4,1,0,0,40,1,39
36,3,9,2,3,0,4,1,0,0,40,0,39
34,3,10,2,4,0,4,1,0,0,40,0,39
31,6,16,2,4,0,4,1,7298,0,55,1,39
42,3,9,0,7,1,4,1,0,0,40,0,39
45,3,9,0,0,1,4,0,0,0,40,0,39
48,3,9,0,3,2,4,1,0,0,40,0,39
21,3,9,4,0,4,2,0,0,0,25,0,39
27,3,10,4,8,1,4,1,0,0,24,0,39
42,1,10,4,10,1,4,0,0,1340,40,0,39
31,3,13,2,4,0,4,1,0,1977,55,1,39
45,3,10,2,3,0,4,1,0,0,40,1,39
40,3,13,0,3,3,4,0,0,0,40,0,39
18,3,10,4,13,3,4,1,2176,0,20,0,39
30,3,12,4,7,4,2,0,0,0,40,0,39
57,3,14,5,10,1,4,1,10520,0,32,1,39
38,6,13,2,4,0,4,1,0,0,37,0,39
22,3,13,4,12,1,4,1,0,0,40,0,39
36,3,13,4,1,1,4,0,0,0,50,0,39
60,3,13,2,10,0,4,1,0,0,35,0,39
49,3,13,2,12,0,1,1,0,1977,50,1,35
37,4,9,4,14,1,4,1,0,0,50,0,39
28,3,9,4,3,3,4,1,0,0,40,0,39
54,6,16,2,4,0,4,1,0,1902,50,1,39
26,6,13,2,4,0,2,1,0,0,40,1,39
42,3,13,0,10,4,4,1,0,653,50,1,39
63,3,9,0,5,1,4,1,0,0,25,0,39
35,3,12,0,4,1,4,0,0,0,50,0,39
65,3,9,2,3,0,4,1,0,0,30,0,39
32,3,9,2,3,0,4,1,0,0,40,1,39
44,3,10,2,7,0,4,1,3103,0,40,1,39
42,5,15,0,10,4,4,0,7430,0,44,1,39
54,3,13,2,13,0,4,1,0,0,48,0,39
44,3,10,0,4,2,4,0,0,0,45,0,39
33,3,9,2,3,0,4,1,0,0,40,0,39
27,3,9,2,7,0,4,1,0,0,55,0,39
37,3,9,2,3,0,4,1,15024,0,45,1,39
41,4,10,2,4,0,4,1,0,2415,55,1,39
27,3,9,4,6,1,2,1,0,0,35,0,39
49,3,4,4,7,1,1,1,0,0,45,0,25
28,4,10,4,4,1,4,1,0,0,30,0,39
38,0,9,4,1,1,4,1,0,0,45,1,39
25,3,9,4,1,1,4,0,0,0,38,0,39
60,3,11,0,8,1,4,1,0,0,20,0,39
42,3,10,6,4,1,0,0,0,0,40,0,39
24,3,7,4,3,3,4,1,0,0,35,0,39
38,3,7,2,3,0,4,1,0,0,40,0,39
42,5,15,2,10,0,4,1,0,1902,50,1,39
17,3,6,4,5,3,4,1,0,0,40,0,39
19,3,10,4,8,3,4,1,0,0,30,0,39
31,3,13,2,0,5,4,0,0,1902,20,1,39
26,5,10,5,3,1,4,1,0,0,30,0,39
38,3,9,0,8,4,4,0,0,0,70,0,39
42,3,9,0,8,3,4,0,0,0,15,0,39
41,5,10,2,5,0,4,1,5013,0,70,0,39
28,3,10,2,4,0,0,1,0,0,55,0,39
20,3,9,4,6,3,4,1,0,0,15,0,39
50,3,9,5,10,4,3,0,0,0,60,0,33
52,3,13,0,4,1,4,1,0,0,40,0,0
42,3,10,0,7,1,4,0,0,0,40,0,39
45,3,9,0,4,1,4,0,0,0,46,0,39
35,3,9,4,3,1,4,1,0,0,70,0,39
34,3,9,4,4,2,4,1,0,0,50,0,39
49,3,13,2,1,0,4,1,5178,0,40,1,39
51,3,16,2,4,0,4,1,15024,0,84,1,39
63,3,10,2,10,0,4,1,0,0,40,0,0
30,5,4,4,3,3,4,1,0,0,40,0,39
21,3,9,5,8,3,4,0,0,0,35,0,39
35,3,5,2,0,5,4,0,0,0,35,0,39
24,3,4,2,12,0,4,1,2580,0,40,0,39
18,3,10,4,12,3,4,0,0,0,10,0,39
45,3,11,2,3,0,4,1,15024,0,40,1,39
37,5,9,2,14,0,4,1,0,0,45,1,5
27,1,10,4,10,2,4,1,0,0,16,0,39
24,3,7,4,6,1,4,1,0,0,40,0,39
17,3,7,4,12,3,4,0,0,0,20,0,39
18,3,7,4,1,3,4,0,0,0,20,0,39
60,3,6,6,13,4,4,0,0,0,40,0,39
38,3,13,2,4,0,1,1,0,0,50,1,24
19,3,4,4,14,4,4,1,0,0,25,0,13
68,3,14,4,1,1,4,0,6360,0,20,0,39
43,3,13,3,10,1,4,1,3325,0,40,0,39
26,3,4,2,7,0,3,1,0,0,40,0,39
46,3,10,2,3,0,4,1,0,0,40,0,39
51,3,10,2,0,0,4,1,0,0,24,0,39
23,3,13,4,7,3,4,0,0,1719,40,0,39
22,6,10,4,1,1,3,1,0,0,20,0,39
59,3,11,2,10,0,4,1,5178,0,50,1,39
29,3,9,4,5,3,2,1,0,0,30,0,39
32,3,10,5,13,4,2,0,3887,0,40,0,39
23,3,10,4,3,3,4,1,0,0,15,0,39
25,3,10,4,8,3,4,0,0,0,40,0,39
59,3,6,2,7,0,4,1,0,0,40,0,39
21,3,10,4,10,1,4,0,0,0,40,0,39
38,3,13,2,1,5,4,0,0,0,50,1,39
24,3,10,4,7,1,4,1,0,0,30,0,39
70,3,10,6,0,1,4,0,0,0,25,0,39
27,3,13,2,4,0,4,1,0,0,40,1,39
34,3,9,2,7,0,2,1,0,0,40,0,0
36,3,11,0,3,1,4,1,0,0,40,0,39
52,3,10,0,10,1,4,1,0,0,40,1,39
43,3,9,2,1,5,4,0,0,0,40,1,39
41,3,9,3,3,1,4,1,0,0,40,0,31
50,3,9,2,4,0,2,1,0,1887,55,1,39
34,3,6,0,7,1,2,1,0,0,60,0,39
54,1,14,2,10,0,4,1,0,1977,40,1,39
51,3,6,5,7,4,2,0,0,0,40,0,39
56,3,10,2,14,0,2,1,0,0,40,0,39
18,1,7,4,11,3,4,1,0,0,10,0,39
54,3,9,2,1,0,4,1,0,0,45,0,39
38,3,13,4,12,1,4,1,0,0,45,1,0
53,5,4,2,13,0,4,1,0,0,99,0,39
44,3,10,0,8,4,4,0,0,0,40,0,39
44,3,4,2,14,0,4,1,0,0,80,1,39
24,3,10,4,5,1,4,1,0,0,20,0,39
39,3,9,2,10,0,4,1,0,0,40,0,39
61,3,8,6,7,4,4,0,0,0,40,0,22
32,3,10,2,14,0,4,1,0,0,50,1,39
46,3,9,0,1,4,4,0,0,0,40,0,39
37,3,8,2,12,5,1,0,0,0,33,0,0
46,6,11,0,1,4,4,0,0,0,38,0,39
46,3,13,0,10,4,4,0,0,0,40,0,39
70,3,9,2,6,0,4,1,0,2174,40,1,39
54,5,10,2,12,0,4,1,0,0,50,0,39
73,3,5,6,8,4,4,0,0,0,9,0,39
63,3,9,6,4,4,4,1,0,0,50,1,39
76,3,13,2,0,0,4,1,0,0,30,0,39
34,3,10,4,12,2,2,0,0,0,35,0,39
36,5,10,0,12,4,4,0,0,0,35,0,39
18,3,9,3,8,3,2,1,0,0,40,0,23
40,3,9,2,5,0,4,1,0,0,40,0,39
20,0,10,4,13,3,4,0,0,0,24,0,39
29,5,11,4,1,1,4,0,2174,0,40,0,39
26,6,13,4,1,1,4,0,0,0,80,0,39
28,3,13,4,10,1,4,0,0,0,40,0,39
46,3,6,0,7,4,2,1,0,0,40,0,39
23,3,10,4,6,3,4,1,0,0,60,0,39
42,3,9,2,3,0,4,1,0,0,40,0,39
37,3,5,4,9,1,4,0,0,0,30,0,8
37,3,9,0,7,4,4,1,0,0,40,1,39
27,3,9,4,4,3,4,0,0,0,40,0,39
28,3,11,2,7,0,4,1,0,0,40,0,39
36,3,13,0,13,1,4,0,0,0,40,0,39
43,3,10,2,12,0,4,1,0,0,40,1,39
67,5,4,2,3,0,4,1,0,0,40,0,39
22,3,8,4,0,1,4,1,0,0,30,0,39
36,3,13,2,4,0,4,1,0,0,50,1,39
53,3,9,2,3,0,4,1,0,0,40,1,39
24,3,9,2,4,0,4,1,0,0,50,0,39
26,3,10,4,1,3,4,0,0,0,40,0,39
49,3,12,5,1,1,4,0,2597,0,40,0,39
37,3,9,2,3,0,4,1,0,0,40,1,39
57,3,10,2,3,5,4,0,9386,0,40,1,39
50,1,13,0,11,1,4,1,0,0,40,1,39
61,5,9,6,8,2,4,0,0,0,40,0,39
57,5,9,2,3,0,4,1,0,0,48,1,39
56,3,8,2,10,0,4,1,0,0,40,1,39
48,3,9,0,1,1,4,0,0,0,35,0,39
41,6,9,0,3,4,4,1,0,0,40,0,39
40,3,9,2,0,5,4,0,0,0,35,1,39
21,3,10,4,1,3,4,0,0,0,15,0,39
41,3,12,0,4,1,2,0,0,0,40,0,23
42,3,10,2,10,0,4,1,0,0,50,0,39
30,3,9,2,3,0,0,1,0,0,40,0,39
38,3,9,4,7,2,4,1,0,0,40,0,39
28,3,13,4,10,1,4,1,0,0,45,0,39
38,3,4,2,5,0,4,1,3942,0,84,0,32
36,3,9,6,0,1,4,0,0,0,4,0,39
42,3,10,2,13,0,4,1,0,0,20,1,39
50,3,9,0,4,4,4,1,0,0,38,0,39
55,3,10,2,3,0,4,1,0,0,38,0,39
22,6,10,4,10,1,4,1,0,0,15,0,0
24,3,9,4,7,4,2,0,0,0,40,0,39
25,3,10,4,8,1,2,1,0,0,40,0,39
25,3,7,5,3,3,4,1,0,0,40,0,39
41,4,9,2,12,0,4,1,0,1887,55,1,39
